0,148550,97148,0.6539750925614272,2151000000
0,125006,107381,0.8590067676751516,1028000000
0,89199,75653,0.8481373109564009,663000000
0,187458,127505,0.6801790267686628,1497000000
0,148864,106465,0.7151829858125538,1080000000
0,49270,46190,0.9374873147960219,746000000
0,95550,63736,0.6670434327577185,917000000
0,143921,120368,0.8363477185400324,1515000000
0,127500,109059,0.8553647058823529,1369000000
0,45714,42582,0.9314870717941988,423000000
0,56964,51812,0.9095569131381224,579000000
0,102292,82696,0.8084307668243851,856000000
0,184828,118373,0.640449498993659,1792000000
0,117983,105650,0.8954679911512675,2268000000
0,61172,56223,0.9190969724710651,486000000
0,162324,133087,0.8198849215149947,1428000000
0,86494,75174,0.8691238698638056,728000000
0,80495,66372,0.8245481085781725,957000000
0,79222,69767,0.8806518391355936,567000000
0,64068,54772,0.8549041643254043,471000000
0,143947,89610,0.6225207889014707,940000000
0,122020,100333,0.8222668415013932,968000000
0,143125,105944,0.7402200873362446,1263000000
0,76474,61107,0.7990558882757538,652000000
0,216817,108720,0.5014366954620717,1219000000
0,122419,106074,0.866483143956412,936000000
0,74806,51008,0.6818704382001444,618000000
0,158590,124900,0.787565420266095,1056000000
0,122224,59962,0.49059104594842257,944000000
0,84595,73339,0.8669424906909392,676000000
0,80257,67267,0.8381449593181903,527000000
0,95690,87639,0.9158637266172014,789000000
0,263911,108358,0.4105853867402268,1367000000
0,145376,123258,0.8478565925599824,1178000000
0,107452,96742,0.9003275881323753,687000000
0,101449,70336,0.6933138818519651,779000000
0,44897,42880,0.9550749493284629,406000000
0,122722,97196,0.7920014341356888,1371000000
0,55524,53033,0.9551365175419638,596000000
0,72830,66846,0.9178360565700947,734000000
0,48780,46387,0.9509430094300944,458000000
0,72805,62435,0.8575647276972735,811000000
0,49189,45036,0.9155705543922422,766000000
0,85512,76754,0.897581625970624,724000000
0,62315,56978,0.9143544892882933,734000000
0,531682,141323,0.26580361945674297,2075000000
0,114489,93868,0.8198866266628235,977000000
0,153780,117648,0.7650409676160749,1243000000
0,105448,91732,0.8699264092254002,793000000
0,90297,74669,0.8269266974539575,731000000
1,1967230,95133,0.04835885991978569,8255000000
1,2925966,107381,0.036699332801543146,9407000000
1,1771949,76173,0.042988257562717666,6101000000
1,2430010,125565,0.05167262686161785,6997000000
1,2348035,105529,0.04494353789445217,7562000000
1,1167648,46219,0.03958299076433994,4205000000
1,1367266,62631,0.0458074727229376,4993000000
1,2826824,123631,0.04373494777177497,8824000000
1,2416084,111456,0.04613084644408059,8766000000
1,956869,42180,0.04408126922285078,3916000000
1,1180866,51345,0.04348080137797176,3937000000
1,1948501,83325,0.04276364241024254,6750000000
1,2398098,116171,0.04844297439053784,7615000000
1,2371653,105586,0.04452000355869935,7452000000
1,1419822,55169,0.03885627916738859,4858000000
1,3043026,129110,0.042428161967725544,9496000000
1,1848026,75421,0.04081165524727466,6666000000
1,1488224,65360,0.04391811985292537,5739000000
1,2085952,69474,0.033305656122480286,7057000000
1,1488258,51707,0.03474330391639084,4139000000
1,2124016,90423,0.04257171320743346,7101000000
1,2490502,98176,0.03942016509121454,7748000000
1,2272085,106738,0.04697799598166442,7483000000
1,1432205,58889,0.04111771708659026,5022000000
1,2255089,109034,0.048350198151824605,8330000000
1,2766630,104175,0.03765411348825105,9332000000
1,913423,50042,0.05478513240853362,3582000000
1,2663280,124960,0.04691958787660329,8834000000
1,1357749,59448,0.04378423405209652,4592000000
1,1841447,71739,0.03895794991656018,6076000000
1,1744658,67595,0.038743983061436685,6619000000
1,2387719,85638,0.035866029461590745,7434000000
1,2128439,106887,0.05021849345929106,6616000000
1,2545283,121655,0.047796256840594936,7850000000
1,2928069,99432,0.03395821614859486,9105000000
1,1222729,68620,0.056120366818812675,4985000000
1,1263058,42094,0.03332705228105123,5069000000
1,2198649,96961,0.04410026338901753,7448000000
1,1367759,51284,0.037494909556435016,5094000000
1,1872646,67016,0.03578679579589522,6365000000
1,1447007,46060,0.031831221272599235,5465000000
1,1395373,62127,0.04452357900002365,4803000000
1,1043861,40851,0.039134520783897474,3824000000
1,2055586,75273,0.0366187549438457,7164000000
1,1535512,55520,0.036157320815467416,5054000000
1,2135835,141069,0.06604864139786079,8372000000
1,2164670,91011,0.04204382192204816,6758000000
1,2641364,115302,0.04365244623611134,7710000000
1,2437670,89317,0.03664031636767897,8467000000
1,2168571,73567,0.033924183252473636,6897000000
2,1596149,96394,0.06039160504439122,6101000000
2,2083824,107118,0.051404533204339714,7482000000
2,1300707,76681,0.058953323077372534,4918000000
2,2066679,128210,0.06203672655501895,6591000000
2,1855633,108058,0.05823241988043972,7036000000
2,692718,47015,0.06787033107267315,2767000000
2,1000337,64562,0.06454024993577165,4682000000
2,2129651,121103,0.0568651858919607,7471000000
2,1877331,109634,0.058398865197453194,7347000000
2,634645,42522,0.0670012369119744,3052000000
2,750016,52417,0.06988784239269562,3478000000
2,1394003,82779,0.059382225145856934,5494000000
2,2219743,118140,0.053222377545508646,8275000000
2,1817199,107076,0.05892365117964516,6732000000
2,948169,55700,0.058744801823303654,3663000000
2,2566901,133384,0.05196304804898981,9685000000
2,1321709,76216,0.05766473558097887,5795000000
2,1071634,67955,0.06341250837506089,4613000000
2,1576749,69269,0.0439315325394213,6133000000
