3,10978,475,0.043268354891601385,99000000
3,10270,548,0.053359298928919184,29000000
3,8061,437,0.05421163627341521,23000000
3,9292,524,0.056392595781317265,24000000
3,8275,489,0.05909365558912387,22000000
3,13893,560,0.04030806881163176,30000000
3,9456,480,0.050761421319796954,19000000
3,7937,506,0.06375204737306286,18000000
3,8551,402,0.04701204537480996,20000000
3,10540,479,0.045445920303605315,23000000
3,10037,481,0.047922686061572184,23000000
3,8238,523,0.0634862830784171,20000000
3,11644,533,0.045774647887323945,24000000
3,9928,437,0.044016921837228044,22000000
3,12022,507,0.042172683413741474,24000000
3,10194,597,0.058563861094761624,24000000
3,10736,509,0.04741058122205663,21000000
3,8898,548,0.061586873454708924,25000000
3,14270,616,0.04316748423265592,25000000
3,9471,511,0.05395417590539542,20000000
3,7122,399,0.05602358887952822,14000000
3,7216,496,0.06873614190687362,16000000
3,10708,614,0.05734030631303698,25000000
3,11892,537,0.04515640766902119,22000000
3,8142,334,0.04102186195038074,15000000
3,12309,515,0.04183930457388903,24000000
3,16710,777,0.04649910233393178,35000000
3,8525,481,0.05642228739002932,21000000
3,7095,415,0.058491895701198025,15000000
3,11594,502,0.04329825771951009,20000000
3,9883,572,0.05787716280481635,24000000
3,8187,450,0.05496518871381458,19000000
3,10230,521,0.050928641251221894,21000000
3,9276,447,0.0481888745148771,18000000
3,7670,423,0.05514993481095176,17000000
3,14513,655,0.04513195066492111,29000000
3,9145,456,0.049863313285948604,28000000
3,9185,474,0.05160587915078933,17000000
3,11274,552,0.04896221394358701,22000000
3,10531,538,0.05108726616655588,20000000
3,13856,611,0.044096420323325634,28000000
3,9536,469,0.04918204697986577,18000000
3,8769,446,0.05086098756984833,21000000
3,17796,913,0.05130366374466172,40000000
3,11173,575,0.0514633491452609,26000000
3,8139,503,0.0618012040791252,18000000
3,8610,459,0.05331010452961672,20000000
3,12784,503,0.03934605757196496,23000000
3,12150,666,0.054814814814814816,27000000
3,16860,589,0.034934756820877814,27000000
